,공사번호,블록,공정,블록타입,선종,BLK_WT,BLK_LNTH,BLK_BDTH,BLK_HGHT,PCGCODE,송선,SHOP,사내외,P_LT,LT
1245,2477,422,조립,BLK,LNGC,274,20.5,28.9,2.8,CT1,C1E4,CAS,사내,22,9
1246,2477,432,조립,BLK,LNGC,286,20.6,28.9,2.8,CT1,SZE4,PAS,사내,22,6
1247,2477,674,조립,BLK,LNGC,144,19.4,15.8,5,CD2,SCE5,PAS,사내,35,7
1248,2477,664,조립,BLK,LNGC,148,19.4,15.8,5,CD2,SCE5,PAS,사내,35,7
1249,2477,665,조립,BLK,LNGC,127,16.9,15.8,5,CD2,SCE4,PAS,사내,35,6
1250,2477,675,조립,BLK,LNGC,127,16.9,15.8,5,CD2,SCE4,PAS,사내,35,7
1251,2477,153,조립,BRC,LNGC,100,21.3,13.6,6.1,EL1,SCS1,PAS,사내,22,9
1252,2477,666,조립,BLK,LNGC,125,16.9,15.8,5,CD2,SCE5,PAS,사내,35,7
1253,2477,676,조립,BLK,LNGC,124,16.9,15.8,5,CD2,SCE5,PAS,사내,35,6
1254,2477,183,조립,BLK,LNGC,134,16.6,23.2,4.5,AL1,C1S5,CAS,사내,34,2
1255,2477,181,조립,BLK,LNGC,78,16.6,13.8,6.2,AL4,C1S3,CAS,사내,25,12
1256,2477,191,조립,BLK,LNGC,78,16.6,13.8,6.2,AL4,C1S3,CAS,사내,25,8
1257,2477,193,조립,BLK,LNGC,104,16.6,18.1,4.5,AL1,C1S5,CAS,사내,28,8
1258,2477,237,조립,BLK,LNGC,265,18.2,20.6,8.2,CB1,C1E4,CAS,사내,33,8
1259,2477,227,조립,BLK,LNGC,343,18.2,25.8,8.2,CB1,C1E7,CAS,사내,33,7
1260,2477,631,조립,BLK,LNGC,145,18.3,16.5,2.8,CS1,C1E2,CAS,사내,20,6
1261,2477,514,조립,BLK,LNGC,33,12.4,7.3,6,CD2,C1E2,CAS,사내,22,5
1262,2477,239,조립,BLK,LNGC,238,15.1,20.6,8.2,CB1,C5E4,CAS,사내,29,9
1263,2477,229,조립,BLK,LNGC,307,15.1,25.8,8.2,CB2,C5E4,CAS,사내,29,8
1264,2477,621,조립,BLK,LNGC,147,18.3,16.5,2.8,CS1,SCE2,PAS,사내,20,6
1265,2477,833,조립,BLK,LNGC,132,12.9,15.4,7.4,FB1,C5S4,CAS,사내,32,7
1266,2477,632,조립,BLK,LNGC,152,18.8,16.5,2.8,CS1,SZE2,PAS,사내,20,5
1267,2477,515,조립,BLK,LNGC,44,17.8,7.3,6,CD2,E2H2,PBS,사내,21,5
1268,2477,228,조립,BLK,LNGC,387,19.9,25.8,8.2,CB2,C1E7,CAS,사내,32,6
1269,2477,622,조립,BLK,LNGC,156,18.8,16.5,2.8,CS1,SZE2,PAS,사내,20,6
1270,2477,823,조립,BLK,LNGC,123,12.9,15.2,7.4,FB1,C1S4,GBS,사내,32,7
1271,2477,633,조립,BLK,LNGC,154,17.9,16.5,2.8,CS1,C1E2,CAS,사내,20,6
1272,2477,238,조립,BLK,LNGC,302,19.9,20.6,8.2,CB1,C1E4,CAS,사내,28,7
1273,2477,623,조립,BLK,LNGC,154,17.9,16.5,2.8,CS1,C1E2,CAS,사내,20,6
1274,2477,843,조립,BLK,LNGC,71,12.9,17.6,5.3,FL1,C1M8,CAS,사내,22,6
1275,2477,855,조립,BLK,LNGC,146,17.7,21.3,5.8,FL1,SCS1,PAS,사내,23,11
1276,2477,845,조립,BLK,LNGC,142,17.7,21,5.8,FL1,SCS1,PAS,사내,23,15
1277,2477,853,조립,BLK,LNGC,66,12.9,16.1,5.3,FL1,C1M8,CAS,사내,22,7
1278,2477,803,조립,BLK,LNGC,83,11.2,17.7,5.3,FL1,C1S4,CAS,사내,29,8
1279,2477,626,조립,BLK,LNGC,165,19.6,16.5,2.8,CS1,SZE2,PAS,사내,18,9
1280,2477,634,조립,BLK,LNGC,135,16.7,16.5,2.8,CS1,SZE2,PAS,사내,17,7
1281,2477,636,조립,BLK,LNGC,165,19.6,16.5,2.8,CS1,SZE2,PAS,사내,18,6
1282,2477,624,조립,BLK,LNGC,137,16.7,16.5,2.8,CS1,SZE2,PAS,사내,17,7
1283,2477,625,조립,BLK,LNGC,138,16.9,16.5,2.8,CS1,SZE2,PAS,사내,15,7
1284,2477,844,조립,BLK,LNGC,159,17.7,20.3,8.9,FL1,C1E2,GBS,사내,28,7
1285,2477,835,조립,BLK,LNGC,119,19.9,16,5.8,FL1,SZG8,PAS,사내,28,11
1286,2477,635,조립,BLK,LNGC,138,16.9,16.5,2.8,CS1,SZE2,PAS,사내,15,7
1287,2477,854,조립,BLK,LNGC,151,17.7,18.9,8.9,FL1,C1E2,GBS,사내,28,7
1288,2477,824,조립,BLK,LNGC,66,11.8,9.1,8.9,FL1,C1H2,CAS,사내,35,8
1289,2477,834,조립,BLK,LNGC,76,11.8,10.1,8.9,FL1,SCM1,PAS,사내,35,10
1290,2477,825,조립,BLK,LNGC,107,19.9,15,5.8,FL1,SZG8,PAS,사내,22,9
1291,2477,642,조립,BLK,LNGC,235,18.8,16.5,8.1,CS2,C5S1,OFD,사내,31,9
1292,2477,652,조립,BLK,LNGC,235,18.8,16.5,8.1,CS2,C5S1,OFD,사내,30,6
1293,2477,667,조립,BLK,LNGC,144,19.4,15.8,5,CD2,SCE4,PAS,사내,28,7
1294,2477,677,조립,BLK,LNGC,144,19.4,15.8,5,CD2,SCE4,PAS,사내,28,6
1295,2477,802,조립,BLK,LNGC,46,7.9,8.4,7.4,FB1,C1S1,CAS,사내,35,8
1296,2477,865,조립,BLK,LNGC,19,13.7,13,4.6,CD6,SCE2,PAS,사내,22,7
1297,2477,434,조립,BLK,LNGC,286,20.6,28.9,2.8,CT1,SZE2,PAS,사내,24,10
1298,2477,424,조립,BLK,LNGC,274,20.5,28.9,2.8,CT1,C1E4,CAS,사내,24,9
1299,2477,651,조립,BLK,LNGC,171,16.8,16.5,8.1,CS2,SCP2,PAS,사내,32,8
1300,2477,668,조립,BLK,LNGC,126,16.9,15.8,5,CD2,SCE4,PAS,사내,28,6
1301,2477,682,조립,BLK,LNGC,132,18.8,15.8,5,CD2,SCE4,PAS,사내,34,10
1302,2477,678,조립,BLK,LNGC,125,16.9,15.8,5,CD2,SCE4,PAS,사내,28,6
1303,2477,875,조립,BLK,LNGC,21,12,14,4.6,CD6,SCE2,PAS,사내,24,10
1304,2477,641,조립,BLK,LNGC,169,16.8,16.5,8.1,CS2,SCP1,PAS,사내,28,7
1305,2477,106,조립,BRC,LNGC,8,5.4,19.1,6.3,ED2,C1G9,CAS,사내,11,5
1306,2477,692,조립,BLK,LNGC,132,18.8,15.8,5,CD2,SCE4,PAS,사내,34,5
1307,2477,669,조립,BLK,LNGC,121,16.9,15.8,5,CD2,SCE4,PAS,사내,28,8
1308,2477,681,조립,BLK,LNGC,129,19.5,15.8,5,CD2,SCE4,PAS,사내,34,9
1309,2477,679,조립,BLK,LNGC,121,16.9,15.8,5,CD2,SCE4,PAS,사내,28,11
1310,2477,691,조립,BLK,LNGC,129,19.5,15.8,5,CD2,SCE5,PAS,사내,34,11
1311,2477,810,조립,BLK,LNGC,35,10.3,5,6.2,FB2,C1R3,CAS,사내,25,7
1312,2477,405,조립,BRC,LNGC,250,22.3,28.9,2.8,CT1,C1E2,CAS,사내,26,7
1313,2477,805,조립,BLK,LNGC,26,8.9,6.8,5.7,FL1,C1E4,CAS,사내,26,8
1314,2477,895,조립,BLK,LNGC,50,12,14,4.2,CD6,E2H2,3DS,사내,17,11
1315,2477,885,조립,BLK,LNGC,45,12,13,4.2,CD6,E2H2,3DS,사내,17,7
1316,2477,804,조립,BLK,LNGC,26,7.9,5.5,5.3,FL1,C5R3,CAS,사내,16,8
1317,2477,105,조립,BRC,LNGC,13,16.4,1.7,6.3,ED2,S6G9,3DS,사내,13,2
1318,2477,637,조립,BLK,LNGC,134,16.7,16.5,2.8,CS1,SCE2,PAS,사내,17,8
1319,2477,627,조립,BLK,LNGC,137,16.7,16.5,2.8,CS1,C1E2,CAS,사내,17,8
1320,2477,629,조립,BLK,LNGC,166,19.6,16.5,2.8,CS1,C1E2,GBS,사내,20,10
1321,2477,639,조립,BLK,LNGC,166,19.6,16.5,2.8,CS1,C1E2,GBS,사내,20,9
1322,2477,638,조립,BLK,LNGC,138,16.9,16.5,2.8,CS1,SZE2,PAS,사내,15,7
1323,2477,628,조립,BLK,LNGC,138,16.9,16.5,2.8,CS1,SZE2,PAS,사내,15,10
1324,2477,684,조립,BRC,LNGC,30,18.8,7.2,3,CS2,C5S6,CAS,사내,19,7
1325,2477,694,조립,BRC,LNGC,30,18.8,7.2,3,CS2,C5S6,CAS,사내,19,11
1326,2477,683,조립,BRC,LNGC,19,19.5,3,3,CS2,C1S6,CAS,사내,15,6
1327,2477,693,조립,BRC,LNGC,19,19.5,3,3,CS2,C1S6,CAS,사내,15,6
1328,2477,812,조립,BRC,LNGC,12,4.7,16.4,4.3,FX2,C1S6,CAS,사내,15,12
1329,2477,612,조립,BRC,LNGC,8,4.8,3.1,2.8,CS1,C5S6,CAS,사내,17,11
1330,2477,312,조립,BRC,LNGC,10,5.1,5.1,2,CD5,C1S6,CAS,사내,15,7
1331,2477,311,조립,BRC,LNGC,10,5.1,5.1,2,CD5,C1S6,CAS,사내,15,10
1332,2477,611,조립,BRC,LNGC,8,4.8,3.1,2.8,CS1,C5S6,CAS,사내,15,-57
1333,2477,313,조립,BRC,LNGC,10,5.1,5.1,2,CD5,C1S6,CAS,사내,15,5
1334,2477,613,조립,BRC,LNGC,8,4.8,3.1,2.8,CS1,C5S6,CAS,사내,14,8
1335,2477,314,조립,BRC,LNGC,10,5.1,5.1,2,CD5,C1S6,CAS,사내,13,-32
1336,2477,614,조립,BRC,LNGC,8,4.8,3.1,2.8,CS1,C5S6,CAS,사내,11,-28
1337,2477,389,조립,BRC,LNGC,1,1,1,1,CD1,S6G9,3DS,사내,10,2
1339,2478,121,조립,BLK,LNGC,291,18.8,18,9.2,EB1,T1S2,TBA,사내,61,13
1340,2478,131,조립,BLK,LNGC,291,18.8,18,9.2,EB1,C1S2,CAS,사내,39,13
1341,2478,101,조립,BLK,LNGC,151,22,8.2,9.2,EB1,C1E4,CAS,사내,28,14
1342,2478,231,조립,BLK,LNGC,207,15,20.7,7.6,CB2,C1E4,GBS,사내,34,6
1343,2478,141,조립,BLK,LNGC,210,21.3,14.7,9.2,EB1,E1M1,3DS,사내,35,13
1344,2478,151,조립,BLK,LNGC,210,21.3,14.7,9.2,EB1,E3M3,3DS,사내,35,12
1345,2478,160,조립,BLK,LNGC,112,9.2,8,8.4,AL2,S9M9,3DS,사내,47,28
1346,2478,153,조립,BLK,LNGC,183,21.9,22.5,5.3,EL1,C1S5,OFD,사내,25,10
1347,2478,143,조립,BLK,LNGC,177,21.9,21.9,5.3,EL1,C1S5,OFD,사내,25,12
1348,2478,170,조립,BLK,LNGC,112,9.2,8,8.4,AL2,S9M9,3DS,사내,46,27
1349,2478,155,조립,BLK,LNGC,202,21.9,23.3,5.2,EL1,C1M1,GBS,사내,44,7
1350,2478,221,조립,BLK,LNGC,272,15,25.8,7.6,CB2,C1E7,GBS,사내,39,11
1351,2478,233,조립,BLK,LNGC,318,19.9,20.7,7.6,CB1,SZE2,PAS,사내,28,6
1352,2478,223,조립,BLK,LNGC,411,19.9,25.8,7.6,CB1,C1E7,CAS,사내,31,9
1353,2478,134,조립,BLK,LNGC,222,21.4,23.5,7.2,EL1,S2M2,3DS,사내,35,11
1354,2478,124,조립,BLK,LNGC,222,21.4,22.9,7.2,EL1,S2M2,3DS,사내,35,12
1355,2478,234,조립,BLK,LNGC,261,18.2,20.7,7.6,CB1,SZE2,PAS,사내,35,10
1356,2478,224,조립,BLK,LNGC,339,18.2,25.8,7.6,CB1,C1E7,CAS,사내,35,11
1357,2478,123,조립,BLK,LNGC,126,21.4,11.7,5.3,EL1,SCE2,PAS,사내,26,10
1358,2478,222,조립,BLK,LNGC,384,20.2,25.8,7.6,CB1,C1E4,GBS,사내,29,12
1359,2478,235,조립,BLK,LNGC,297,20,15,7.6,CB1,C1E4,CAS,사내,35,7
1360,2478,232,조립,BLK,LNGC,298,20.2,20.7,7.6,CB1,C1E4,GBS,사내,29,12
1361,2478,225,조립,BLK,LNGC,382,20,25.8,7.6,CB1,C1E7,CAS,사내,35,7
1362,2478,236,조립,BLK,LNGC,241,15.1,20.7,7.6,CB1,SZE2,PAS,사내,35,8
1363,2478,226,조립,BLK,LNGC,312,15.1,25.8,7.6,CB1,C1E7,CAS,사내,35,9
1364,2478,133,조립,BLK,LNGC,126,21.4,11.7,5.3,EL1,SCE2,PAS,사내,27,8
1365,2478,122,조립,BLK,LNGC,58,22.1,8,2.6,EL1,C1S3,CAS,사내,20,8
1366,2478,135,조립,BLK,LNGC,237,21.4,23.3,5.2,EL1,SCP2,PAS,사내,30,16
1367,2478,125,조립,BLK,LNGC,236,21.4,23.2,5.2,EL1,SCP2,PAS,사내,30,16
1368,2478,102,조립,BLK,LNGC,84,21.3,8.2,9.2,EB1,C5M9,CAS,사내,11,11
1369,2478,145,조립,BLK,LNGC,170,21.9,23.2,5.2,EL1,SCP1,PAS,사내,31,11
1370,2478,181,조립,BLK,LNGC,198,10.1,18.4,6.1,AL3,C1E2,GBS,사내,56,17
1371,2478,191,조립,BLK,LNGC,180,10.1,16.6,6.1,AL3,C1E2,GBS,사내,56,13
1372,2478,431,조립,BLK,LNGC,184,20.6,28.9,2.5,CT1,C1E1,CAS,사내,25,10
1373,2478,132,조립,BLK,LNGC,58,22.1,8,2.6,EL1,C1S3,CAS,사내,22,6
1374,2478,801,조립,BLK,LNGC,294,20.5,21.1,7.4,FB1,S0M0,3DS,사내,52,18
1375,2478,421,조립,BLK,LNGC,165,20.5,28.9,2.5,CT1,C1E2,CAS,사내,19,10
1376,2478,212,조립,BLK,LNGC,199,19.2,19.6,3.2,CB2,C1E6,GBS,사내,43,9
1377,2478,184,조립,BLK,LNGC,146,16.5,20.5,5.2,AL1,SCE6,OFD,사내,35,11
1378,2478,194,조립,BLK,LNGC,161,16.5,21.9,5.2,AL1,C1E4,OFD,사내,37,10
1379,2478,282,조립,BLK,LNGC,117,19.2,12.5,4.6,CS4,C1E1,GBS,사내,35,9
1380,2478,292,조립,BLK,LNGC,117,19.2,12.5,4.6,CS4,C1E1,GBS,사내,35,10
1381,2478,251,조립,BLK,LNGC,175,20.5,15.5,3.2,CB2,C1E1,CAS,사내,39,11
1382,2478,291,조립,BLK,LNGC,135,20.5,11.3,4.2,CS4,C1E1,CAS,사내,31,9
1383,2478,432,조립,BLK,LNGC,284,20.6,28.9,2.8,CT1,SZH4,PAS,사내,24,10
1384,2478,422,조립,BLK,LNGC,272,20.5,28.9,2.8,CT1,SZH2,PAS,사내,24,7
1385,2478,281,조립,BLK,LNGC,135,20.5,11.3,4.2,CS4,C1E1,CAS,사내,31,9
1386,2478,664,조립,BLK,LNGC,148,19.4,15.8,5,CD2,SCE4,PAS,사내,31,4
1387,2478,674,조립,BLK,LNGC,148,19.4,15.8,5,CD2,SCE5,PAS,사내,31,4
1388,2478,433,조립,BLK,LNGC,284,20.6,28.9,2.8,CT1,C1E4,CAS,사내,25,7
1389,2478,423,조립,BLK,LNGC,272,20.5,28.9,2.8,CT1,C1E2,CAS,사내,25,7
1390,2478,665,조립,BLK,LNGC,130,16.9,15.8,5,CD2,SCE4,PAS,사내,28,1
1391,2478,675,조립,BLK,LNGC,131,16.9,15.8,5,CD2,SCE4,PAS,사내,28,6
1392,2478,241,조립,BLK,LNGC,163,20.5,15.6,3.2,CB2,C1E2,CAS,사내,26,11
1393,2478,676,조립,BLK,LNGC,128,16.9,15.8,5,CD2,SCE5,PAS,사내,31,6
1394,2478,666,조립,BLK,LNGC,129,16.9,15.8,5,CD2,SCE4,PAS,사내,31,6
1395,2478,623,조립,BLK,LNGC,151,17.9,16.5,2.8,CS1,SZH2,PAS,사내,17,5
1396,2478,633,조립,BLK,LNGC,151,17.9,16.5,2.8,CS1,SZH2,PAS,사내,17,5
1397,2478,183,조립,BLK,LNGC,50,6.6,20,2.7,AL1,SCS1,PAS,사내,20,8
1398,2478,621,조립,BLK,LNGC,142,18.3,16.5,2.8,CS1,C1E2,CAS,사내,16,6
1399,2478,631,조립,BLK,LNGC,144,18.3,16.5,2.8,CS1,C1E2,CAS,사내,16,6
1400,2478,237,조립,BLK,LNGC,262,18.2,20.7,7.6,CB1,C1E4,CAS,사내,30,6
1401,2478,227,조립,BLK,LNGC,340,18.2,25.8,7.6,CB1,C1E7,CAS,사내,30,6
1402,2478,622,조립,BLK,LNGC,149,18.8,16.5,2.8,CS1,SCE2,PAS,사내,15,5
1403,2478,632,조립,BLK,LNGC,149,18.8,16.5,2.8,CS1,SCE2,PAS,사내,15,5
1404,2478,238,조립,BLK,LNGC,274,20,20.7,7.6,CB1,C1E4,GBS,사내,29,8
1405,2478,228,조립,BLK,LNGC,359,20,25.8,7.6,CB1,C1E4,GBS,사내,29,8
1406,2478,193,조립,BLK,LNGC,47,6.6,18.2,2.7,AL1,SCS1,PAS,사내,21,8
1407,2478,239,조립,BLK,LNGC,233,15.1,20.7,7.6,CB2,C1E4,GBS,사내,29,8
1408,2478,229,조립,BLK,LNGC,304,15.1,25.8,7.6,CB2,C1E4,GBS,사내,29,7
1409,2478,624,조립,BLK,LNGC,130,19.4,16.5,2.8,CS1,C1E2,CAS,사내,19,6
1410,2478,634,조립,BLK,LNGC,131,19.4,16.5,2.8,CS1,SCE2,PAS,사내,19,10
1411,2478,626,조립,BLK,LNGC,162,16.9,16.5,2.8,CS1,SZH2,PAS,사내,21,12
1412,2478,636,조립,BLK,LNGC,162,16.9,16.5,2.8,CS1,SZH2,PAS,사내,21,11
1413,2478,625,조립,BLK,LNGC,132,16.9,16.5,2.8,CS1,SCE2,PAS,사내,18,6
1414,2478,635,조립,BLK,LNGC,132,16.9,16.5,2.8,CS1,SCE2,PAS,사내,18,5
1415,2478,651,조립,BLK,LNGC,163,19.5,16.5,8.1,CS2,S2M2,3DS,사내,30,11
1416,2478,844,조립,BLK,LNGC,97,12.8,18.3,8,FL1,C1E2,CAS,사내,27,9
1417,2478,641,조립,BLK,LNGC,165,19.5,16.5,8.1,CS2,C1S3,TS3,사내,30,11
1418,2478,434,조립,BLK,LNGC,284,20.6,28.9,2.8,CT1,SZE2,PAS,사내,28,5
1419,2478,424,조립,BLK,LNGC,272,20.5,28.9,2.8,CT1,SZH2,PAS,사내,28,5
1420,2478,854,조립,BLK,LNGC,91,12.8,16.9,8,FL1,C1E2,CAS,사내,26,9
1421,2478,652,조립,BLK,LNGC,202,18.8,16.5,8.1,CS2,S2M2,GBS,사내,35,8
1422,2478,642,조립,BLK,LNGC,202,18.8,16.5,8.1,CS2,S2M2,GBS,사내,35,9
1423,2478,667,조립,BLK,LNGC,148,19.4,15.8,5,CD2,SCE5,PAS,사내,35,13
1424,2478,677,조립,BLK,LNGC,148,19.4,15.8,5,CD2,SCE4,PAS,사내,35,13
1425,2478,668,조립,BLK,LNGC,128,16.9,15.8,5,CD2,SCE4,PAS,사내,31,10
1426,2478,678,조립,BLK,LNGC,128,16.9,15.8,5,CD2,SCE4,PAS,사내,31,10
1427,2478,669,조립,BLK,LNGC,119,16.9,15.8,5,CD2,SCE4,PAS,사내,28,11
1428,2478,679,조립,BLK,LNGC,119,16.9,15.8,5,CD2,SCE5,PAS,사내,28,11
1429,2478,405,조립,BRC,LNGC,259,22.4,28.9,2.8,CT1,C1E2,CAS,사내,27,7
1430,2478,853,조립,BLK,LNGC,63,12.8,12.6,7.9,CS2,SCE2,GBS,사내,21,8
1431,2478,825,조립,BLK,LNGC,88,17,15.2,3.6,FL1,SZG8,PAS,사내,22,10
1432,2478,843,조립,BLK,LNGC,63,12.8,12.6,7.9,CS2,SCE2,GBS,사내,21,9
1433,2478,835,조립,BLK,LNGC,85,17,14.9,3.6,FL1,SZG8,PAS,사내,24,12
1434,2478,629,조립,BLK,LNGC,162,16.9,16.5,2.8,CS1,SZH2,PAS,사내,20,6
1435,2478,639,조립,BLK,LNGC,162,16.9,16.5,2.8,CS1,SZH2,PAS,사내,20,7
1436,2478,627,조립,BLK,LNGC,130,19.4,16.5,2.8,CS1,SZE2,PAS,사내,18,7
1437,2478,637,조립,BLK,LNGC,132,19.4,16.5,2.8,CS1,SZE2,PAS,사내,18,6
1438,2478,638,조립,BLK,LNGC,132,16.9,16.5,2.8,CS1,E2H2,PBS,사내,16,7
1439,2478,628,조립,BLK,LNGC,132,16.9,16.5,2.8,CS1,E2H2,PBS,사내,16,6
1440,2478,684,조립,BRC,LNGC,29,18.8,7.2,3,CS2,R1G9,NPS,사내,16,9
1441,2478,812,조립,BRC,LNGC,10,4.6,8.2,2.5,FX2,C1S6,CAS,사내,13,7
1442,2478,694,조립,BRC,LNGC,29,18.8,7.2,3,CS2,R3G9,NPS,사내,31,24
1443,2478,693,조립,BRC,LNGC,19,19.5,3,3,CS2,C1S6,OFD,사내,29,16
1444,2478,683,조립,BRC,LNGC,19,19.5,3,3,CS2,C5S6,OFD,사내,29,16
1445,2478,612,조립,BRC,LNGC,8,4.8,3.1,2.8,CS1,C5S6,CAS,사내,11,2
1446,2478,312,조립,BRC,LNGC,12,5.1,5.1,2,CD5,C1S6,CAS,사내,13,1
1447,2478,311,조립,BRC,LNGC,9,5.1,5.1,2,CD5,C5S6,CAS,사내,13,-1
1448,2478,313,조립,BRC,LNGC,12,5.1,5.1,2,CD5,C1S6,CAS,사내,13,0
1449,2478,611,조립,BRC,LNGC,8,4.8,3.1,2.8,CS1,C5S6,CAS,사내,13,11
1450,2478,613,조립,BRC,LNGC,8,4.8,3.1,2.8,CS1,C5S6,CAS,사내,11,4
1451,2478,314,조립,BRC,LNGC,9,5.1,5.1,2,CD5,C5S6,CAS,사내,14,4
1452,2478,614,조립,BRC,LNGC,8,4.8,3.1,2.8,CS1,C5S6,CAS,사내,18,12
1453,2479,121,조립,BLK,LNGC,284,18.8,18,6.8,EB1,C1S2,CAS,사내,71,17
1454,2479,155,조립,BLK,LNGC,192,21.9,23.3,5.2,EL1,C1M1,GBS,사내,55,8
1455,2479,131,조립,BLK,LNGC,287,18.8,18,6.8,EB1,C1S2,CAS,사내,43,14
1456,2479,101,조립,BLK,LNGC,146,22,8.2,9.2,EB1,C1E2,TS3,사내,37,11
1457,2479,141,조립,BLK,LNGC,213,21.2,14.7,9.2,EB1,E1M1,3DS,사내,40,14
1458,2479,151,조립,BLK,LNGC,213,21.2,14.7,9.2,EB1,E1M1,3DS,사내,39,15
1459,2479,124,조립,BLK,LNGC,223,21.4,23.5,7.2,EL1,S2M2,TS3,사내,34,18
1460,2479,143,조립,BLK,LNGC,189,21.9,22.5,5.3,EL1,S8M8,OFD,사내,30,13
1461,2479,181,조립,BLK,LNGC,169,10.1,18.4,6.1,AL3,E1M1,GBS,사내,67,19
1462,2479,134,조립,BLK,LNGC,217,21.4,22.9,7.2,EL1,S2M2,TS3,사내,35,16
1463,2479,191,조립,BLK,LNGC,152,10.1,16.6,6.1,AL3,E1M1,GBS,사내,66,14
1464,2479,160,조립,BLK,LNGC,113,9.2,8,8.4,AL2,S9M9,3DS,사내,50,29
1465,2479,153,조립,BLK,LNGC,180,21.9,21.9,5.3,EL1,S8M8,OFD,사내,29,13
1466,2479,144,조립,BLK,LNGC,148,21.9,23.5,7.2,EL1,S8M8,NPS,사내,30,12
1467,2479,145,조립,BLK,LNGC,163,21.9,23.2,5.2,EL1,C1M8,GBS,사내,28,11
1468,2479,135,조립,BLK,LNGC,223,21.4,23.3,5.2,EL1,C1E2,GBS,사내,33,11
1469,2479,154,조립,BLK,LNGC,135,21.9,22.9,7.2,EL1,S8M8,NPS,사내,32,12
1470,2479,231,조립,BLK,LNGC,280,16.9,23.3,7.6,CB2,C1E4,GBS,사내,35,10
1471,2479,232,조립,BLK,LNGC,265,18.2,20.7,7.6,CB1,C1E4,GBS,사내,31,8
1472,2479,222,조립,BLK,LNGC,342,18.2,25.8,7.6,CB1,C1E7,CAS,사내,31,6
1473,2479,170,조립,BLK,LNGC,113,9.2,8,8.4,AL2,S9M9,3DS,사내,44,29
1474,2479,221,조립,BLK,LNGC,270,16.9,23.2,7.6,CB2,C1E4,GBS,사내,39,16
1475,2479,431,조립,BLK,LNGC,183,20.6,28.9,2.5,CT1,C1E1,CAS,사내,22,7
1476,2479,102,조립,BLK,LNGC,87,21.3,8.2,9.2,EB1,C1M9,CAS,사내,17,12
1477,2479,125,조립,BLK,LNGC,223,21.4,23.2,5.2,EL1,C1E2,GBS,사내,30,15
1478,2479,233,조립,BLK,LNGC,316,19.9,20.7,7.6,CB1,SZE2,PAS,사내,30,9
1479,2479,223,조립,BLK,LNGC,406,19.9,25.8,7.6,CB1,C1E7,CAS,사내,30,10
1480,2479,224,조립,BLK,LNGC,338,18.2,25.8,7.6,CB1,C1E7,CAS,사내,32,9
1481,2479,212,조립,BLK,LNGC,191,19.2,19.6,3.2,CB2,C1E6,OFD,사내,34,9
1482,2479,234,조립,BLK,LNGC,259,18.2,20.7,7.6,CB1,SZE2,PAS,사내,32,6
1483,2479,235,조립,BLK,LNGC,295,20,20.7,7.6,CB1,C1E4,OFD,사내,32,7
1484,2479,291,조립,BLK,LNGC,135,20.5,11.3,4.2,CS4,T1E1,TBA,사내,38,12
1485,2479,281,조립,BLK,LNGC,135,20.5,11.3,4.2,CS4,C1E1,OFD,사내,38,9
1486,2479,225,조립,BLK,LNGC,380,20,25.8,7.6,CB1,C1E7,CAS,사내,32,8
1487,2479,237,조립,BLK,LNGC,259,18.2,20.7,7.6,CB1,C1E4,CAS,사내,30,7
1488,2479,227,조립,BLK,LNGC,338,18.2,25.8,7.6,CB1,C1E7,CAS,사내,30,7
1489,2479,421,조립,BLK,LNGC,165,20.5,28.9,2.5,CT1,SZH2,PAS,사내,16,6
1490,2479,282,조립,BLK,LNGC,113,19.2,12.5,4.6,CS4,C1E1,OFD,사내,37,10
1491,2479,226,조립,BLK,LNGC,308,15.1,25.8,7.6,CB1,C1E7,CAS,사내,33,6
1492,2479,228,조립,BLK,LNGC,384,20,25.8,7.6,CB1,C1E7,CAS,사내,33,10
1493,2479,801,조립,BLK,LNGC,187,19.3,14,7.4,FB1,C5S3,CAS,사내,49,11
1494,2479,292,조립,BLK,LNGC,113,19.2,12.5,4.6,CS4,C1E1,OFD,사내,36,14
1495,2479,236,조립,BLK,LNGC,239,15.1,20.7,7.6,CB1,C5E4,CAS,사내,33,6
1496,2479,239,조립,BLK,LNGC,231,15.1,20.7,7.6,CB2,C1E4,GBS,사내,32,8
1497,2479,229,조립,BLK,LNGC,300,15.1,25.8,7.6,CB2,C1E4,GBS,사내,32,7
1498,2479,238,조립,BLK,LNGC,299,20,20.7,7.6,CB1,C1E4,CAS,사내,31,9
1499,2479,432,조립,BLK,LNGC,298,20.6,28.9,2.8,CT1,SZH4,PAS,사내,22,10
1500,2479,422,조립,BLK,LNGC,285,20.5,28.9,2.8,CT1,SZH4,PAS,사내,22,10
1501,2479,184,조립,BLK,LNGC,145,16.5,20.5,5.2,AL1,C1E4,CAS,사내,27,10
1502,2479,251,조립,BLK,LNGC,172,20.5,15.6,3.2,CB2,G7G9,3DS,사내,33,10
1503,2479,194,조립,BLK,LNGC,156,16.5,21.9,5.2,AL1,E6H6,NPS,사내,26,10
1504,2479,433,조립,BLK,LNGC,298,20.6,28.9,2.8,CT1,SZE2,PAS,사내,22,7
1505,2479,423,조립,BLK,LNGC,285,20.5,28.9,2.8,CT1,SZH2,PAS,사내,22,6
1506,2479,112,조립,BLK,LNGC,104,6.5,19.9,2.2,ED1,C5S6,CAS,사내,13,8
